TM,0,20180121181255
smd,0,20180121181258
kaz8843,81,20180121181813
OPP,48,20180121181814
TM,0,20180121181946
OPP,91,20180121181949
TM,1,20180121182115
OPP,114,20180121182118
TM,0,20180121182227
OPP,101,20180121182229
TM,0,20180121182420
OPP,86,20180121182422
TM,0,20180121182546
OPP,89,20180121182553
kaz8843,78,20180121183431
OPP,30,20180121183433
kaz8843,69,20180121183837
OPP,18,20180121183838
TM,0,20180121183840
OPP,133,20180121183842
kaz8843,20,20180121184054
kaz8843,20,20180121184054
OPP,61,20180121184056
OPP,61,20180121184056
TM,1,20180121184102
OPP,87,20180121184103
kaz8843,58,20180121184404
OPP,60,20180121184429
TM,0,20180121184443
OPP,86,20180121184444
smd,100,20180121232918
OPP,31,20180121232921
smd,183,20180121233059
smdold,0,20180121233101
smd,94,20180121233416
OPP,33,20180121233418
smd,24,20180121233515
OPP,124,20180121233516
smd,167,20180121233612
OPP,4,20180121233614
smd,44,20180121234025
OPP,93,20180121234027
smd,92,20180121234600
OPP,35,20180121234602
smd,105,20180121234844
OPP,33,20180121234846
UT,0,20180122002314
OPP,106,20180122002315
UT,0,20180122003156
OPP,84,20180122003158
UT,1,20180122004633
OPP,96,20180122004636
UT,0,20180122111718
OPP,0,20180122111723
UT,3,20180122112544
OPP,94,20180122112545
UT,5,20180122114533
OPP,76,20180122114534
UT,3,20180122121944
OPP,96,20180122121945
UT,2,20180122122439
OPP,68,20180122122440
UT,22,20180122123513
OPP,108,20180122123516
UT,5,20180122123958
OPP,83,20180122123959
UT,6,20180122124457
OPP,111,20180122124458
UT,5,20180122125345
OPP,78,20180122125346
UT,9,20180122130357
OPP,94,20180122130359
UT,21,20180122131424
OPP,77,20180122131425
UT,12,20180122132102
OPP,91,20180122132103
UT,15,20180122132623
OPP,106,20180122132625
UT,25,20180122133540
OPP,103,20180122133541
A,0,20180524164955
OPP,79,20180524164957
A,117,20180602141624
OPP,17,20180602141629
A,73,20180602141908
OPP,45,20180602141925
A,73,20180602142124
OPP,45,20180602142138
A,53,20180602142347
OPP,54,20180602142416
A,47,20180602142552
OPP,42,20180602142604
A,26,20180602142951
OPP,74,20180602143000
A,56,20180602143433
OPP,84,20180602143618
A,27,20180602143803
OPP,99,20180602143820
A,21,20180602144010
OPP,116,20180602144025
A,65,20180602144205
OPP,39,20180602144210
A,56,20180602144348
OPP,44,20180602144351
A,59,20180602151100
OPP,42,20180602151104
A,47,20180602151242
OPP,85,20180602151246
A,79,20180602151400
OPP,33,20180602151404
A,53,20180602153349
OPP,73,20180602153352
A,50,20180602153844
OPP,61,20180602153848
A,41,20180602153958
OPP,64,20180602154001
A,44,20180602154109
OPP,112,20180602154123
A,143,20180602154228
OPP,13,20180602154234
A,81,20180602160107
OPP,40,20180602160110
A,56,20180602160239
OPP,58,20180602160352
A,86,20180602160615
OPP,39,20180602160633
A,180,20180602161106
OPP,9,20180602161116
A,42,20180602162049
OPP,58,20180602162051
A,81,20180602163038
OPP,30,20180602163039
A,87,20180602163318
OPP,46,20180602164542
A,69,20180602165450
OPP,46,20180602165451
A,20,20180602165556
OPP,126,20180602165559
A,66,20180602170345
OPP,34,20180602170347
A,154,20180602170452
OPP,10,20180602170454
A,39,20180602170641
OPP,82,20180602170644
A,59,20180602174705
OPP,35,20180602174713
A,174,20180602174821
OPP,4,20180602174837
A,88,20180602181919
OPP,19,20180602181922
A,62,20180602182021
OPP,39,20180602182049
A,50,20180602183728
OPP,57,20180602183748
A,73,20180602183900
OPP,30,20180602184016
A,21,20180602184114
OPP,102,20180602184238
A,63,20180602184350
OPP,62,20180602184353
A,45,20180602184501
OPP,46,20180602184506
A,72,20180602184606
OPP,45,20180602184608
A,68,20180602184707
OPP,50,20180602184710
A,30,20180602184820
OPP,83,20180602184841
A,58,20180602185239
OPP,66,20180602185241
A,54,20180602185432
OPP,57,20180602185433
A,40,20180602185641
OPP,54,20180602185647
A,46,20180602185750
OPP,55,20180602185801
A,49,20180602185858
OPP,48,20180602185913
A,57,20180602190242
OPP,54,20180602190318
A,17,20180602191002
OPP,142,20180602191007
A,61,20180602191105
OPP,55,20180602191107
A,59,20180602191205
OPP,33,20180602191207
A,86,20180602191320
OPP,41,20180602191322
A,118,20180602191424
OPP,40,20180602191427
A,33,20180602191539
OPP,88,20180602191552
A,79,20180602191705
OPP,30,20180602191737
A,25,20180602191909
OPP,106,20180602191949
A,50,20180602192046
OPP,57,20180602192140
A,21,20180602192239
OPP,98,20180602192310
A,15,20180602192408
OPP,81,20180602192423
A,15,20180602192525
OPP,131,20180602192534
A,73,20180602192645
OPP,29,20180602192724
A,59,20180602192821
OPP,43,20180602193604
A,52,20180602194009
OPP,82,20180602194016
A,69,20180602194117
OPP,47,20180602194124
A,30,20180602194537
OPP,114,20180602194552
A,61,20180602194659
OPP,67,20180602194702
A,53,20180602194759
OPP,42,20180602194802
A,70,20180602194859
OPP,45,20180602194904
A,43,20180602195002
OPP,65,20180602195046
A,118,20180715105656
OPP,1,20180715105659
A,60,20180715120608
OPP,32,20180715120612
A,7,20180715120708
OPP,93,20180715120721
A,0,20180715120813
OPP,104,20180715120815
A,71,20180715120918
OPP,42,20180715120929
A,49,20180715121022
OPP,38,20180715121023
A,117,20180715121123
OPP,4,20180715121125
A,47,20180715140110
OPP,52,20180715140111
A,54,20180715140204
OPP,42,20180715140207
A,37,20180715141516
OPP,46,20180715144948
A,24,20180715160709
OPP,81,20180715160711
A,69,20180716065835
OPP,28,20180719091613
